Individual,Condition,Leap,LeapSincePoleChange,OutcomeType,OutcomeBinary,OutcomeSevere,Parallax,adjustNum,logDistance(cm),shortestPath,logTakeofflag,logSpeed(m/s),Distancebin
E,Blinder,-1.260728827,-0.80731961,Normal,n,Not_severe,No,0,1.484299839,Other,2.539076099,0.942937688,Short
E,Blinder,-1.240355826,-0.776853306,Normal,n,Not_severe,No,0,1.532754846,Other,2.982723388,0.690362699,Short
E,Blinder,-1.219982825,-0.746387002,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.238046103,0.748354646,Short
E,Blinder,-1.199609824,-0.715920697,Normal,n,Not_severe,No,2,1.484299839,Other,2.285557309,0.69989964,Short
E,Blinder,-1.179236823,-0.685454393,Normal,n,Not_severe,No,1,1.484299839,Other,3.170261715,0.846027675,Short
E,Blinder,-1.158863822,-0.654988089,Normal,n,Not_severe,No,1,1.484299839,Shortest,2.498310554,0.942937688,Short
E,Blinder,-1.138490821,-0.624521784,Normal,n,Not_severe,No,1,1.484299839,Other,2.127104798,0.846027675,Short
E,Blinder,-1.097744818,-0.563589176,Normal,n,Not_severe,No,2,1.532754846,Shortest,3.142389466,0.748354646,Short
E,Blinder,-1.077371817,-0.533122871,Normal,n,Not_severe,No,1,1.484299839,Other,2.916453949,0.942937688,Short
E,Blinder,-1.056998816,-0.502656567,Spin,y,Not_severe,No,4,1.484299839,Other,3.492201451,0.846027675,Short
E,Blinder,-1.036625815,-0.472190263,Spin,y,Not_severe,No,4,1.785329835,Other,2.495544338,0.484299839,Long
E,Blinder,-1.016252814,-0.441723958,Normal,n,Not_severe,No,0,1.532754846,Other,3.261024834,0.690362699,Short
E,Blinder,-0.995879812,-0.411257654,Normal,n,Not_severe,No,0,1.532754846,Shortest,3.286680969,0.748354646,Short
E,Blinder,-0.975506811,-0.38079135,Normal,n,Not_severe,No,2,1.532754846,Other,2.700703717,0.748354646,Short
E,Blinder,-0.95513381,-0.350325045,Strike,y,Not_severe,No,4,1.532754846,Shortest,2.813580989,0.894482682,Short
E,Blinder,-0.934760809,-0.319858741,Spin,y,Not_severe,No,3,1.785329835,Other,3.229425848,0.669936416,Long
E,Blinder,-0.914387808,-1.233847871,Normal,n,Not_severe,No,0,1.532754846,Other,2.731588765,0.815301436,Short
E,Blinder,-0.873641805,-1.172915262,Normal,n,Not_severe,No,4,1.683269844,Other,3.431685345,0.567876425,Medium
E,Blinder,-0.853268804,-1.142448958,Normal,n,Not_severe,No,3,1.660391098,Other,2.344392274,0.359361103,Medium
E,Blinder,-0.832895803,-1.111982653,Normal,n,Not_severe,No,3,1.660391098,Other,2.970811611,0.490640017,Medium
E,Blinder,-0.812522802,-1.081516349,Spin,y,Not_severe,No,4,1.683269844,Other,2.434568904,0.421748389,Medium
E,Blinder,-0.792149801,-1.051050045,Normal,n,Not_severe,No,0,1.660391098,Other,2.804139432,0.721088939,Medium
E,Blinder,-0.7717768,-1.02058374,Normal,n,Not_severe,No,0,1.532754846,Other,2.117271296,0.748354646,Short
E,Blinder,-0.710657796,-0.929184827,Normal,n,Not_severe,No,1,1.532754846,Other,2.762678564,0.690362699,Short
E,Blinder,-0.690284795,-0.898718523,Normal,n,Not_severe,No,4,1.532754846,Other,2.184691431,0.690362699,Short
E,Blinder,-0.649538793,-0.837785914,Normal,n,Not_severe,No,3,1.532754846,Other,2.385606274,0.748354646,Short
E,Blinder,-0.60879279,-0.776853306,Normal,n,Not_severe,No,3,1.660391098,Other,3.023663918,0.574960903,Medium
E,Blinder,-0.588419789,-0.746387002,Strike,y,Not_severe,No,3,1.798494304,Other,2.371067862,0.497464309,Long
E,Blinder,-0.568046788,-0.715920697,Normal,n,Not_severe,No,2,1.532754846,Other,3.17868924,0.748354646,Short
E,Blinder,-0.547673787,-0.685454393,Normal,n,Not_severe,No,1,1.532754846,Other,2.230448921,0.690362699,Short
E,Blinder,-0.506927784,-0.624521784,Normal,n,Not_severe,No,1,1.660391098,Other,2.968482949,0.54499768,Medium
E,Blinder,-0.486554783,-0.59405548,Normal,n,Not_severe,No,0,1.660391098,Other,2.931966115,0.607145586,Medium
E,Blinder,-0.466181782,-0.563589176,Normal,n,Not_severe,No,0,1.660391098,Other,2.886490725,0.641907693,Medium
E,Blinder,-0.445808781,-0.533122871,Normal,n,Not_severe,No,1,1.660391098,Other,2.227886705,0.641907693,Medium
E,Blinder,-0.42543578,-0.502656567,Normal,n,Not_severe,No,1,1.660391098,Other,2.920123326,0.679696254,Medium
E,Blinder,-0.405062779,-0.472190263,Strike,y,Not_severe,No,3,1.660391098,Other,2.245512668,0.607145586,Medium
E,Blinder,-0.384689777,-0.441723958,Normal,n,Not_severe,No,1,1.660391098,Other,2.974050903,0.679696254,Medium
E,Blinder,-0.364316776,-0.411257654,Normal,n,Not_severe,No,2,1.660391098,Other,2.50242712,0.641907693,Medium
E,Blinder,-0.343943775,-0.38079135,Normal,n,Not_severe,No,2,1.660391098,Other,3.026533265,0.574960903,Medium
E,Blinder,-0.323570774,-0.350325045,Strike,y,Not_severe,No,2,1.660391098,Other,2.281033367,0.641907693,Medium
E,Blinder,-0.303197773,-0.319858741,Normal,n,Not_severe,No,3,1.660391098,Other,3.08170727,0.607145586,Medium
E,Blinder,-0.262451771,-0.258926132,Normal,n,Not_severe,No,2,1.660391098,Other,2.230448921,0.574960903,Medium
E,Blinder,-0.242078769,-0.228459828,Normal,n,Not_severe,No,0,1.660391098,Other,2.968482949,0.641907693,Medium
E,Blinder,-0.221705768,-0.197993524,Normal,n,Not_severe,No,2,1.660391098,Other,2.120573931,0.641907693,Medium
E,Blinder,-0.201332767,-0.16752722,Normal,n,Not_severe,No,1,1.660391098,Other,3.043755127,0.641907693,Medium
E,Blinder,-0.180959766,-0.137060915,Normal,n,Not_severe,No,0,1.660391098,Other,2.499687083,0.607145586,Medium
E,Blinder,-0.140213764,-0.076128307,Normal,n,Not_severe,No,2,1.532754846,Other,3.014520539,0.748354646,Short
E,Blinder,-0.119840762,-0.045662002,Normal,n,Not_severe,No,1,1.532754846,Other,2.146128036,0.748354646,Short
E,Blinder,-0.07909476,0.015270606,Normal,n,Not_severe,No,4,1.660391098,Other,3.164947373,0.574960903,Medium
E,Blinder,-0.058721759,0.045736911,Normal,n,Not_severe,No,3,1.660391098,Other,2.149219113,0.641907693,Medium
E,Blinder,-0.038348758,0.076203215,Normal,n,Not_severe,No,2,1.660391098,Other,2.951337519,0.641907693,Medium
E,Blinder,-0.017975757,0.106669519,Normal,n,Not_severe,No,2,1.660391098,Other,2.257678575,0.607145586,Medium
E,Blinder,0.002397245,0.137135824,Normal,n,Not_severe,No,2,1.660391098,Other,2.868056362,0.607145586,Medium
E,Blinder,0.022770246,0.167602128,Strike,y,Not_severe,No,3,1.660391098,Other,2.696356389,0.641907693,Medium
E,Blinder,0.043143247,0.198068432,Normal,n,Not_severe,No,1,1.660391098,Other,3.255513713,0.607145586,Medium
E,Blinder,0.063516248,0.228534737,Normal,n,Not_severe,No,2,1.532754846,Other,2.146128036,0.690362699,Short
E,Blinder,0.10426225,0.289467345,Normal,n,Not_severe,No,2,1.660391098,Other,2.924795996,0.516968956,Medium
E,Blinder,0.124635252,0.319933649,Normal,n,Not_severe,No,0,1.660391098,Other,2.103803721,0.679696254,Medium
E,Blinder,0.145008253,0.350399954,Spin,y,Not_severe,No,4,1.660391098,Other,3.011993115,0.516968956,Medium
E,Blinder,0.165381254,0.380866258,Strike,y,Not_severe,No,4,1.532754846,Other,2.217483944,0.748354646,Short
E,Blinder,0.206127256,0.441798867,Normal,n,Not_severe,No,1,1.660391098,Other,3.168202747,0.607145586,Medium
E,Blinder,0.226500257,0.472265171,Normal,n,Not_severe,No,4,1.660391098,Other,2.093421685,0.641907693,Medium
E,Blinder,0.246873259,0.502731475,Normal,n,Not_severe,No,0,1.660391098,Other,2.853698212,0.607145586,Medium
E,Blinder,0.26724626,0.53319778,Normal,n,Not_severe,No,1,1.532754846,Other,2.494154594,0.593452686,Short
E,Blinder,0.287619261,0.563664084,Normal,n,Not_severe,No,2,1.532754846,Other,2.31386722,0.815301436,Short
E,Blinder,0.328365263,0.624596693,Normal,n,Not_severe,No,3,1.660391098,Other,2.935003151,0.574960903,Medium
E,Blinder,0.348738264,0.655062997,Normal,n,Not_severe,No,0,1.532754846,Other,2.840733235,0.593452686,Short
E,Blinder,0.369111266,0.685529301,Normal,n,Not_severe,No,2,1.532754846,Other,2.692846919,0.639210177,Short
E,Blinder,0.389484267,0.715995606,Strike,y,Not_severe,No,3,1.532754846,Other,2.004321374,0.815301436,Short
E,Blinder,0.430230269,0.776928214,Normal,n,Not_severe,No,1,1.660391098,Other,2.765668555,0.679696254,Medium
E,Blinder,0.45060327,0.807394519,Normal,n,Not_severe,No,2,1.660391098,Other,2.06069784,0.679696254,Medium
E,Blinder,0.491349273,0.868327127,Normal,n,Not_severe,No,1,1.532754846,Other,3.072249898,0.748354646,Short
E,Blinder,0.511722274,0.898793431,Normal,n,Not_severe,No,0,1.532754846,Other,2.770852012,0.815301436,Short
E,Blinder,0.532095275,0.929259736,Normal,n,Not_severe,No,1,1.532754846,Other,2.230448921,0.815301436,Short
E,Blinder,0.552468276,0.95972604,Normal,n,Not_severe,No,3,1.660391098,Other,2.534026106,0.641907693,Medium
E,Blinder,0.572841277,0.990192344,Normal,n,Not_severe,No,2,1.660391098,Other,2.803457116,0.679696254,Medium
E,Blinder,0.633960281,1.081591257,Normal,n,Not_severe,No,1,1.532754846,Other,2.786751422,0.690362699,Short
E,Blinder,0.654333282,1.112057562,Normal,n,Not_severe,No,3,1.532754846,Other,2.960946196,0.690362699,Short
E,Blinder,0.674706283,1.142523866,Normal,n,Not_severe,No,0,1.532754846,Other,2.95568775,0.593452686,Short
E,Blinder,0.695079284,1.17299017,Normal,n,Not_severe,No,3,1.660391098,Other,2.342422681,0.607145586,Medium
E,Blinder,0.715452285,1.203456475,Normal,n,Not_severe,No,1,1.660391098,Other,2.936513742,0.574960903,Medium
E,Blinder,0.735825286,1.233922779,Normal,n,Not_severe,No,2,1.660391098,Other,2.033423755,0.607145586,Medium
E,Blinder,0.776571289,1.294855388,Normal,n,Not_severe,Yes,0,1.532754846,Other,2.784617293,0.690362699,Short
E,Blinder,0.79694429,1.325321692,Normal,n,Not_severe,No,3,1.660391098,Other,2.88422877,0.54499768,Medium
E,Blinder,0.817317291,1.355787996,Normal,n,Not_severe,No,1,1.660391098,Other,2.781036939,0.574960903,Medium
E,Blinder,0.837690292,1.386254301,Normal,n,Not_severe,No,2,1.532754846,Other,2.924795996,0.690362699,Short
E,Blinder,0.858063293,1.416720605,Normal,n,Not_severe,No,0,1.532754846,Other,2.541579244,0.690362699,Short
E,Blinder,0.898809296,1.477653213,Normal,n,Not_severe,No,0,1.660391098,Other,2.73479983,0.574960903,Medium
E,Blinder,0.919182297,1.508119518,Normal,n,Not_severe,No,4,1.660391098,Other,2.029383778,0.641907693,Medium
E,Blinder,0.959928299,1.569052126,Normal,n,Not_severe,No,1,1.532754846,Other,2.879669206,0.690362699,Short
E,Control,-1.464458839,-1.233847871,Normal,n,Not_severe,No,0,1.532754846,Other,2.496929648,0.815301436,Short
E,Control,-1.444085838,-1.203381566,Normal,n,Not_severe,No,0,1.798494304,Other,3.113943352,0.580438544,Long
E,Control,-1.423712837,-1.172915262,Normal,n,Not_severe,No,0,1.683269844,Other,2.285557309,0.630024332,Medium
E,Control,-1.403339836,-1.142448958,Spin,y,Not_severe,No,2,1.683269844,Other,3.168202747,0.597839648,Medium
E,Control,-1.382966834,-1.111982653,Normal,n,Not_severe,No,0,1.532754846,Other,2.309630167,0.815301436,Short
E,Control,-1.362593833,-1.081516349,Normal,n,Not_severe,No,0,1.798494304,Other,3.166726056,0.60391964,Long
E,Control,-1.342220832,-1.051050045,Normal,n,Not_severe,No,0,1.798494304,Other,2.330413773,0.558162149,Long
E,Control,-1.321847831,-1.02058374,Normal,n,Not_severe,No,0,1.532754846,Other,3.443106457,0.748354646,Short
E,Control,-1.30147483,-0.990117436,Normal,n,Not_severe,No,2,1.532754846,Other,2.113943352,0.815301436,Short
E,Control,-1.281101829,-0.959651132,Spin,y,Not_severe,No,1,1.798494304,Other,3.278296208,0.60391964,Long
E,Control,-1.260728827,-0.929184827,Normal,n,Not_severe,No,2,1.683269844,Other,2.193124598,0.539847701,Medium
E,Control,-1.240355826,-0.898718523,Normal,n,Not_severe,No,0,1.683269844,Other,2.975431809,0.630024332,Medium
E,Control,-1.219982825,-0.868252219,Normal,n,Not_severe,No,1,1.532754846,Other,2.10720997,0.690362699,Short
E,Control,-1.199609824,-0.837785914,Normal,n,Not_severe,No,0,1.798494304,Other,3.170261715,0.558162149,Long
E,Control,-1.179236823,-0.80731961,Normal,n,Not_severe,No,0,1.683269844,Other,3.081347308,0.630024332,Medium
E,Control,-1.158863822,-0.776853306,Spin,y,Not_severe,No,0,1.683269844,Other,2.876794976,0.664786438,Medium
E,Control,-1.138490821,-0.746387002,Normal,n,Not_severe,No,2,1.532754846,Other,2.26245109,0.389332704,Short
E,Control,-1.118117819,-0.715920697,Normal,n,Not_severe,No,0,1.798494304,Other,2.962369336,0.683100886,Long
E,Control,-1.097744818,-0.685454393,Normal,n,Not_severe,No,0,1.683269844,Other,2.117271296,0.630024332,Medium
E,Control,-1.077371817,-0.654988089,Normal,n,Not_severe,No,0,1.683269844,Other,3.174350597,0.664786438,Medium
E,Control,-1.056998816,-0.624521784,Spin,y,Not_severe,No,2,1.74024152,Other,2.728353782,0.458516679,Medium
E,Control,-1.036625815,-0.59405548,Normal,n,Not_severe,No,1,1.74024152,Other,3.003029471,0.545666855,Medium
E,Control,-1.016252814,-0.563589176,Normal,n,Not_severe,No,0,1.74024152,Other,3.029383778,0.596819378,Medium
E,Control,-0.995879812,-0.533122871,Normal,n,Not_severe,No,0,1.74024152,Other,2.814247596,0.596819378,Medium
E,Control,-0.975506811,-0.502656567,Normal,n,Not_severe,No,0,1.683269844,Other,2.152288344,0.597839648,Medium
E,Control,-0.95513381,-0.472190263,Normal,n,Not_severe,No,0,1.683269844,Other,2.977723605,0.664786438,Medium
E,Control,-0.934760809,-0.441723958,Normal,n,Not_severe,No,2,1.74024152,Other,2.170261715,0.570490439,Medium
E,Control,-0.914387808,-0.411257654,Normal,n,Not_severe,No,0,1.74024152,Other,3.070776463,0.570490439,Medium
E,Control,-0.894014807,-0.38079135,Normal,n,Not_severe,No,0,1.683269844,Other,2.181843588,0.597839648,Medium
E,Control,-0.873641805,-0.350325045,Normal,n,Not_severe,No,1,1.683269844,Other,2.954242509,0.743967684,Medium
E,Control,-0.853268804,-0.319858741,Normal,n,Not_severe,No,0,1.74024152,Other,2.544068044,0.721758114,Medium
E,Control,-0.832895803,-0.289392437,Normal,n,Not_severe,No,1,1.74024152,Other,2.99343623,0.686996008,Medium
E,Control,-0.812522802,-0.258926132,Normal,n,Not_severe,No,0,1.683269844,Other,2.139879086,0.597839648,Medium
E,Control,-0.792149801,-0.228459828,Spin,y,Not_severe,No,0,1.683269844,Other,3.520745472,0.664786438,Medium
E,Control,-0.7717768,-0.197993524,Normal,n,Not_severe,No,0,1.74024152,Other,2.56937391,0.570490439,Medium
E,Control,-0.751403798,-0.16752722,Normal,n,Not_severe,No,2,1.74024152,Other,3.28171497,0.596819378,Medium
E,Control,-0.731030797,-0.137060915,Normal,n,Not_severe,No,0,1.74024152,Other,2.187520721,0.624848101,Medium
E,Control,-0.710657796,-1.233847871,Normal,n,Not_severe,No,0,1.74024152,Other,3.162564407,0.686996008,Medium
E,Control,-0.690284795,-1.203381566,Normal,n,Not_severe,No,0,1.74024152,Shortest,3.184691431,0.545666855,Medium
E,Control,-0.669911794,-1.233847871,Normal,n,Not_severe,No,0,1.532754846,Other,3.182699903,0.748354646,Short
E,Control,-0.649538793,-1.203381566,Normal,n,Not_severe,No,0,1.484299839,Other,2.741151599,0.942937688,Short
E,Control,-0.629165791,-1.172915262,Normal,n,Not_severe,No,1,1.484299839,Other,2.049218023,1.067876425,Short
E,Control,-0.60879279,-1.142448958,Normal,n,Not_severe,No,0,1.333784842,Other,2.164352856,0.792422691,Short
E,Control,-0.588419789,-1.111982653,Normal,n,Not_severe,No,3,1.683269844,Other,3.296226287,0.898869644,Medium
E,Control,-0.568046788,-1.081516349,Normal,n,Not_severe,No,0,1.683269844,Other,2.416640507,1.04499768,Medium
E,Control,-0.547673787,-1.051050045,Normal,n,Not_severe,No,0,1.683269844,Other,3.28057837,0.965816434,Medium
E,Control,-0.527300786,-1.02058374,Normal,n,Not_severe,No,1,1.683269844,Other,2.471291711,1.04499768,Medium
E,Control,-0.506927784,-0.990117436,Normal,n,Not_severe,No,2,1.333784842,Shortest,2.376576957,0.695512678,Short
E,Control,-0.486554783,-0.959651132,Normal,n,Not_severe,No,0,1.484299839,Other,3.023663918,0.942937688,Short
E,Control,-0.466181782,-0.929184827,Normal,n,Not_severe,No,2,1.484299839,Other,2.025305865,1.067876425,Short
E,Control,-0.445808781,-0.898718523,Normal,n,Not_severe,No,0,1.333784842,Other,2.117271296,0.616331431,Short
E,Control,-0.42543578,-0.868252219,Normal,n,Not_severe,No,3,1.683269844,Other,3.365862215,0.898869644,Medium
E,Control,-0.405062779,-0.837785914,Normal,n,Not_severe,No,0,1.683269844,Other,2.103803721,0.965816434,Medium
E,Control,-0.384689777,-0.80731961,Normal,n,Not_severe,No,0,1.333784842,Shortest,2.133538908,0.695512678,Short
E,Control,-0.364316776,-0.776853306,Normal,n,Not_severe,No,0,1.484299839,Other,3.1430148,0.942937688,Short
E,Control,-0.343943775,-0.746387002,Normal,n,Not_severe,No,0,1.484299839,Other,1.944482672,0.942937688,Short
E,Control,-0.323570774,-0.715920697,Normal,n,Not_severe,No,0,1.333784842,Other,2.158362492,0.549384642,Short
E,Control,-0.303197773,-0.685454393,Normal,n,Not_severe,No,2,1.683269844,Other,3.15896526,0.965816434,Medium
E,Control,-0.282824772,-0.654988089,Normal,n,Not_severe,No,2,1.683269844,Other,2.824776462,0.898869644,Medium
E,Control,-0.262451771,-0.624521784,Normal,n,Not_severe,No,0,1.683269844,Other,2.810232518,0.898869644,Medium
E,Control,-0.242078769,-0.59405548,Normal,n,Not_severe,No,0,1.683269844,Other,3.07114529,1.04499768,Medium
E,Control,-0.221705768,-0.563589176,Normal,n,Not_severe,No,0,1.683269844,Other,2.685741739,0.965816434,Medium
E,Control,-0.180959766,-0.502656567,Normal,n,Not_severe,No,0,1.683269844,Other,2.167317335,1.04499768,Medium
E,Control,-0.160586765,-0.472190263,Normal,n,Not_severe,No,1,1.333784842,Shortest,2.888740961,0.616331431,Short
E,Control,-0.140213764,-0.441723958,Normal,n,Not_severe,No,0,1.333784842,Other,2.206825876,0.695512678,Short
E,Control,-0.119840762,-0.411257654,Normal,n,Not_severe,No,0,1.683269844,Other,3.217483944,0.743967684,Medium
E,Control,-0.099467761,-0.38079135,Normal,n,Not_severe,No,0,1.683269844,Other,2.64738297,0.898869644,Medium
E,Control,-0.07909476,-0.350325045,Normal,n,Not_severe,No,0,1.333784842,Shortest,2.846337112,0.549384642,Short
E,Control,-0.058721759,-0.319858741,Normal,n,Not_severe,No,0,1.333784842,Other,1.892094603,0.616331431,Short
E,Control,-0.038348758,-0.289392437,Normal,n,Not_severe,No,2,1.683269844,Other,2.88536122,0.898869644,Medium
E,Control,-0.017975757,-0.258926132,Normal,n,Not_severe,No,2,1.785329835,Other,2.547774705,0.669936416,Long
E,Control,0.002397245,-0.228459828,Normal,n,Not_severe,No,0,1.333784842,Other,1.812913357,0.695512678,Short
E,Control,0.022770246,-0.197993524,Normal,n,Not_severe,No,0,1.683269844,Other,2.996511672,0.840877697,Medium
E,Control,0.043143247,-0.16752722,Normal,n,Not_severe,No,0,1.683269844,Other,2.989449818,0.898869644,Medium
E,Control,0.063516248,-0.137060915,Normal,n,Not_severe,No,0,1.683269844,Other,3.129689892,1.04499768,Medium
E,Control,0.083889249,-0.106594611,Normal,n,Not_severe,No,1,1.683269844,Other,2.392696953,0.965816434,Medium
E,Control,0.10426225,-0.076128307,Normal,n,Not_severe,No,0,1.333784842,Shortest,2.620136055,0.616331431,Short
E,Control,0.124635252,-0.045662002,Normal,n,Not_severe,No,0,1.333784842,Other,2.198657087,0.792422691,Short
E,Control,0.145008253,-0.015195698,Normal,n,Not_severe,No,0,1.683269844,Other,3.201397124,0.898869644,Medium
E,Control,-1.545950844,-1.233847871,Normal,n,Not_severe,No,4,1.798494304,Other,2.987666265,0.558162149,Long
E,Control,-1.525577843,-1.203381566,Normal,n,Not_severe,No,1,1.484299839,Other,3.374198258,0.641907693,Short
E,Control,-1.505204841,-1.172915262,Normal,n,Not_severe,No,3,1.484299839,Shortest,2.963315511,0.69989964,Short
E,Control,-1.48483184,-1.142448958,Normal,n,Not_severe,No,4,1.532754846,Other,2.447158031,0.815301436,Short
E,Control,-1.464458839,-1.111982653,Normal,n,Not_severe,No,NA,1.634814837,Other,3.142702246,0.616331431,Medium
E,Control,-1.444085838,-1.081516349,Normal,n,Not_severe,No,3,1.798494304,Other,2.704150517,0.60391964,Long
E,Control,-1.423712837,-1.051050045,Normal,n,Not_severe,No,3,1.484299839,Other,3.294466226,0.766846429,Short
E,Control,-1.403339836,-1.02058374,Normal,n,Not_severe,No,0,1.484299839,Shortest,2.683947131,0.766846429,Short
E,Control,-1.382966834,-0.990117436,Normal,n,Not_severe,No,0,1.532754846,Other,2.309630167,0.894482682,Short
E,Control,-1.362593833,-0.959651132,Normal,n,Not_severe,No,0,1.634814837,Other,3.234010818,0.654119992,Medium
E,Control,-1.342220832,-0.929184827,Normal,n,Not_severe,No,3,1.634814837,Other,2.326335861,0.581569325,Medium
